"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.934810212E1,-8.397537231E-2,1.425036621E-1,9.796528015E0,9.797924286E0
2.935812312E1,-8.427474976E-2,1.465452576E-1,9.800868988E0,9.802326799E0
2.936814313E1,-8.517288208E-2,1.469943237E-1,9.801767120E0,9.803239283E0
2.937816412E1,-9.894424438E-2,1.429527283E-1,9.805060272E0,9.806601470E0
2.938818412E1,-9.190887451E-2,1.366658020E-1,9.798174591E0,9.799558669E0
2.939820513E1,-9.729766846E-2,1.463955688E-1,9.808802490E0,9.810377403E0
2.940822613E1,-9.624984741E-2,1.417552185E-1,9.794731750E0,9.796230328E0
2.941824712E1,-8.592132568E-2,1.434017944E-1,9.796228638E0,9.797654927E0
2.942826712E1,-8.652008057E-2,1.429527283E-1,9.795929260E0,9.797354300E0
2.943828813E1,-9.116043091E-2,1.407073975E-1,9.797725525E0,9.799159875E0
2.944830812E1,-9.235794067E-2,1.445993042E-1,9.796228638E0,9.797731088E0
2.945832912E1,-8.906478882E-2,1.459465027E-1,9.801168365E0,9.802659550E0
2.946835012E1,-9.624984741E-2,1.422042847E-1,9.797426147E0,9.798930820E0
2.947837113E1,-9.325607300E-2,1.342707825E-1,9.801767120E0,9.803130317E0
2.948839213E1,-9.101074219E-2,1.459465027E-1,9.800868988E0,9.802378092E0
2.949841212E1,-9.550140381E-2,1.429527283E-1,9.793833618E0,9.795342411E0
2.950843312E1,-9.430389404E-2,1.447489929E-1,9.790241089E0,9.791765217E0
2.951845413E1,-8.637039185E-2,1.432521057E-1,9.806257782E0,9.807684370E0
2.952847513E1,-8.966354370E-2,1.441502380E-1,9.802964630E0,9.804434424E0
2.953849412E1,-8.921447754E-2,1.440005493E-1,9.794132996E0,9.795597813E0
2.954851612E1,-8.217910767E-2,1.339714050E-1,9.799970856E0,9.801231071E0
2.955853713E1,-8.173004150E-2,1.414558411E-1,9.802964630E0,9.804325836E0
2.956855913E1,-8.891510010E-2,1.466949463E-1,9.804910583E0,9.806411008E0
2.957858013E1,-9.190887451E-2,1.413061523E-1,9.790989532E0,9.792440487E0
2.958860213E1,-9.355545044E-2,1.468446350E-1,9.793833618E0,9.795381203E0
2.959862312E1,-9.385482788E-2,1.456471252E-1,9.789043579E0,9.790576899E0
2.960864412E1,-9.654922485E-2,1.428030396E-1,9.804012451E0,9.805527758E0
2.961866612E1,-9.475296021E-2,1.486408997E-1,9.806257782E0,9.807841961E0
2.962868712E1,-9.011260986E-2,1.445993042E-1,9.799821167E0,9.801302166E0
2.963870812E1,-8.966354370E-2,1.428030396E-1,9.793384552E0,9.794836050E0
2.964872813E1,-8.801696777E-2,1.368154907E-1,9.788145447E0,9.789497268E0
2.965874812E1,-9.280700684E-2,1.426533508E-1,9.801318054E0,9.802795454E0
2.966876912E1,-9.041198730E-2,1.477427673E-1,9.797725525E0,9.799256488E0
2.967879013E1,-9.624984741E-2,1.392105103E-1,9.804760895E0,9.806221484E0
2.968881113E1,-9.340576172E-2,1.339714050E-1,9.796677704E0,9.798038937E0
2.969883212E1,-9.086105347E-2,1.425036621E-1,9.793983307E0,9.795441391E0
2.970885412E1,-8.696914673E-2,1.480421448E-1,9.793683929E0,9.795188871E0
2.971887512E1,-9.131011963E-2,1.393601990E-1,9.797276459E0,9.798693015E0
2.972889712E1,-8.696914673E-2,1.448986816E-1,9.794432373E0,9.795890198E0
2.973891812E1,-9.071136475E-2,1.396595764E-1,9.796827393E0,9.798242715E0
2.974893912E1,-8.696914673E-2,1.483415222E-1,9.804760895E0,9.806268661E0
2.975896112E1,-8.846603394E-2,1.429527283E-1,9.807754669E0,9.809195348E0
2.976898312E1,-8.666976929E-2,1.466949463E-1,9.807006226E0,9.808486232E0
2.977900412E1,-9.205856323E-2,1.362167358E-1,9.796228638E0,9.797608142E0
2.978902513E1,-9.131011963E-2,1.363664246E-1,9.799821167E0,9.801195246E0
2.979904613E1,-9.325607300E-2,1.428030396E-1,9.797575836E0,9.799060244E0
2.980906612E1,-9.116043091E-2,1.404080200E-1,9.807754669E0,9.809183263E0
2.981908613E1,-9.220825195E-2,1.481918335E-1,9.796078949E0,9.797633692E0
2.982910712E1,-9.804611206E-2,1.435514832E-1,9.794132996E0,9.795675638E0
2.983912812E1,-9.071136475E-2,1.471440125E-1,9.798473969E0,9.799998573E0
2.984914912E1,-8.607101440E-2,1.362167358E-1,9.802964630E0,9.804288794E0
2.985917012E1,-9.654922485E-2,1.372645569E-1,9.796528015E0,9.797965323E0
2.986919212E1,-9.250762939E-2,1.320254517E-1,9.792636108E0,9.793962953E0
2.987921312E1,-9.924362183E-2,1.362167358E-1,9.802515564E0,9.803964284E0
2.988923512E1,-9.265731812E-2,1.393601990E-1,9.793833618E0,9.795263324E0
2.989925613E1,-8.547225952E-2,1.456471252E-1,9.800270233E0,9.801725115E0
2.990927712E1,-8.622070312E-2,1.371148682E-1,9.794582062E0,9.795921205E0
2.991929812E1,-8.921447754E-2,1.471440125E-1,9.788594513E0,9.790106900E0
2.992931950E1,-8.592132568E-2,1.471440125E-1,9.786798248E0,9.788281452E0
2.993934050E1,-8.681945801E-2,1.453477478E-1,9.795330505E0,9.796793521E0
2.994936150E1,-8.876541138E-2,1.438508606E-1,9.797276459E0,9.798734529E0
2.995938350E1,-8.756790161E-2,1.428030396E-1,9.797276459E0,9.798708428E0
2.996940450E1,-9.071136475E-2,1.463955688E-1,9.796677704E0,9.798191376E0
2.997942550E1,-8.876541138E-2,1.451980591E-1,9.796827393E0,9.798305401E0
2.998944750E1,-9.310638428E-2,1.395098877E-1,9.794282684E0,9.795718713E0
2.999946850E1,-9.804611206E-2,1.372645569E-1,9.806108093E0,9.807558847E0
3.000948950E1,-9.430389404E-2,1.381626892E-1,9.801168365E0,9.802595752E0
3.001951150E1,-9.265731812E-2,1.330732727E-1,9.802216187E0,9.803557316E0
3.002953250E1,-9.729766846E-2,1.387614441E-1,9.799970856E0,9.801436137E0
3.003955350E1,-8.831634521E-2,1.356179810E-1,9.798174591E0,9.799511076E0
3.004957450E1,-9.175918579E-2,1.468446350E-1,9.795779572E0,9.797309861E0
3.005959550E1,-9.415420532E-2,1.401086426E-1,9.805359650E0,9.806812597E0
3.006961650E1,-9.280700684E-2,1.401086426E-1,9.795330505E0,9.796772085E0
3.007963850E1,-8.681945801E-2,1.407073975E-1,9.797276459E0,9.798671451E0
3.008965950E1,-8.607101440E-2,1.441502380E-1,9.797875214E0,9.799313558E0
3.009968050E1,-8.442443848E-2,1.405577087E-1,9.803114319E0,9.804485418E0
3.010970250E1,-8.547225952E-2,1.519340515E-1,9.790241089E0,9.791792994E0
3.011972350E1,-9.071136475E-2,1.484912109E-1,9.797276459E0,9.798821572E0
3.012974450E1,-9.580078125E-2,1.422042847E-1,9.808203735E0,9.809702359E0
3.013976650E1,-9.160949707E-2,1.431024170E-1,9.804760895E0,9.806233059E0
3.014978850E1,-8.936416626E-2,1.386117554E-1,9.789642334E0,9.791031417E0
3.015980950E1,-9.415420532E-2,1.374142456E-1,9.803413696E0,9.804828800E0
3.016983150E1,-9.445358276E-2,1.480421448E-1,9.803862762E0,9.805435382E0
3.017985250E1,-8.906478882E-2,1.408570862E-1,9.809251556E0,9.810667121E0
3.018987350E1,-9.774673462E-2,1.384620667E-1,9.805209961E0,9.806674694E0
3.019989450E1,-1.001417542E-1,1.410067749E-1,9.799970856E0,9.801496827E0
3.020991650E1,-8.996292114E-2,1.420545959E-1,9.799222412E0,9.800664912E0
3.021993750E1,-9.460327148E-2,1.342707825E-1,9.801767120E0,9.803143226E0
3.022995850E1,-9.624984741E-2,1.407073975E-1,9.801467743E0,9.802950195E0
3.023998050E1,-8.382568359E-2,1.416055298E-1,9.795180817E0,9.796562974E0
3.025000250E1,-9.654922485E-2,1.447489929E-1,9.789193268E0,9.790739444E0
3.026002450E1,-9.235794067E-2,1.336720276E-1,9.787546692E0,9.788895160E0
3.027004550E1,-9.445358276E-2,1.338217163E-1,9.799970856E0,9.801339628E0
3.028006750E1,-8.652008057E-2,1.437011719E-1,9.799372101E0,9.800807585E0
3.029008850E1,-9.131011963E-2,1.478924561E-1,9.804760895E0,9.806301337E0
3.030011050E1,-9.280700684E-2,1.450483704E-1,9.797126770E0,9.798639963E0
3.031013250E1,-9.175918579E-2,1.338217163E-1,9.794582062E0,9.795925978E0
3.032015450E1,-1.026864624E-1,1.386117554E-1,9.803563385E0,9.805080967E0
3.033017650E1,-9.430389404E-2,1.344204712E-1,9.796228638E0,9.797604687E0
3.034019950E1,-9.205856323E-2,1.375639343E-1,9.801467743E0,9.802865322E0
3.035022150E1,-9.011260986E-2,1.450483704E-1,9.797875214E0,9.799363143E0
3.036024350E1,-8.876541138E-2,1.371148682E-1,9.800719299E0,9.802080318E0
3.037026550E1,-9.280700684E-2,1.401086426E-1,9.799372101E0,9.800813086E0
3.038028650E1,-9.026229858E-2,1.441502380E-1,9.795629883E0,9.797106276E0
3.039030850E1,-9.250762939E-2,1.389111328E-1,9.804162140E0,9.805582554E0
3.040032950E1,-9.669891357E-2,1.423539734E-1,9.796078949E0,9.797590424E0
3.041035050E1,-9.669891357E-2,1.465452576E-1,9.804311829E0,9.805883776E0
3.042037150E1,-9.445358276E-2,1.450483704E-1,9.793983307E0,9.795512724E0
3.043039350E1,-9.385482788E-2,1.469943237E-1,9.791288910E0,9.792842007E0
3.044041450E1,-9.355545044E-2,1.442999268E-1,9.793384552E0,9.794894388E0
3.045043550E1,-9.325607300E-2,1.432521057E-1,9.795779572E0,9.797270807E0
3.046045750E1,-9.086105347E-2,1.410067749E-1,9.795180817E0,9.796617063E0
3.047047950E1,-9.325607300E-2,1.399589539E-1,9.800569611E0,9.802012543E0
3.048050150E1,-9.265731812E-2,1.416055298E-1,9.802365875E0,9.803826511E0
3.049052350E1,-9.400451660E-2,1.437011719E-1,9.792785797E0,9.794291222E0
3.050054550E1,-8.816665649E-2,1.419049072E-1,9.799222412E0,9.800646420E0
3.051056650E1,-8.966354370E-2,1.432521057E-1,9.804461517E0,9.805917926E0
3.052058750E1,-9.370513916E-2,1.386117554E-1,9.795330505E0,9.796759341E0
3.053060950E1,-9.295669556E-2,1.357676697E-1,9.795929260E0,9.797311054E0
3.054062950E1,-9.774673462E-2,1.434017944E-1,9.796378326E0,9.797915432E0
3.055065150E1,-9.400451660E-2,1.344204712E-1,9.801467743E0,9.802840182E0
3.056067250E1,-9.295669556E-2,1.423539734E-1,9.792935486E0,9.794411214E0
3.057069350E1,-9.759704590E-2,1.392105103E-1,9.788444824E0,9.789921186E0
3.058071450E1,-1.005908203E-1,1.396595764E-1,9.797126770E0,9.798638490E0
3.059073550E1,-8.891510010E-2,1.365161133E-1,9.795180817E0,9.796535601E0
3.060075650E1,-9.909393311E-2,1.438508606E-1,9.786798248E0,9.788356993E0
3.061077850E1,-9.355545044E-2,1.495390320E-1,9.794731750E0,9.796319952E0
3.062079950E1,-9.595046997E-2,1.459465027E-1,9.795031128E0,9.796588267E0
3.063082050E1,-9.654922485E-2,1.457968140E-1,9.793085175E0,9.794646277E0
3.064084350E1,-8.696914673E-2,1.441502380E-1,9.798024902E0,9.799471155E0
3.065086550E1,-8.322692871E-2,1.428030396E-1,9.802066498E0,9.803459953E0
3.066088650E1,-8.861572266E-2,1.428030396E-1,9.804611206E0,9.806051517E0
3.067090850E1,-8.427474976E-2,1.398092651E-1,9.803114319E0,9.804473429E0
3.068093050E1,-9.175918579E-2,1.354682922E-1,9.800868988E0,9.802234660E0
3.069095350E1,-9.924362183E-2,1.486408997E-1,9.803713074E0,9.805342087E0
3.070097550E1,-9.370513916E-2,1.428030396E-1,9.797126770E0,9.798615530E0
3.071099750E1,-9.071136475E-2,1.417552185E-1,9.794132996E0,9.795578810E0
3.072101850E1,-9.280700684E-2,1.336720276E-1,9.806407471E0,9.807757584E0
3.073104050E1,-8.592132568E-2,1.463955688E-1,9.794582062E0,9.796052874E0
3.074106150E1,-8.891510010E-2,1.490899658E-1,9.791438599E0,9.792977256E0
3.075108250E1,-8.487350464E-2,1.438508606E-1,9.796528015E0,9.797951711E0
3.076110450E1,-7.903564453E-2,1.396595764E-1,9.804760895E0,9.806074017E0
3.077112550E1,-8.801696777E-2,1.374142456E-1,9.802964630E0,9.804322781E0
3.078114650E1,-9.205856323E-2,1.454974365E-1,9.798024902E0,9.799537554E0
3.079116850E1,-9.265731812E-2,1.410067749E-1,9.789941711E0,9.791395559E0
3.080118950E1,-9.445358276E-2,1.416055298E-1,9.797426147E0,9.798904669E0
3.081121050E1,-9.011260986E-2,1.425036621E-1,9.799970856E0,9.801421139E0
3.082123250E1,-8.906478882E-2,1.398092651E-1,9.793085175E0,9.794488062E0
3.083125350E1,-9.355545044E-2,1.419049072E-1,9.801767120E0,9.803240704E0
3.084127350E1,-9.026229858E-2,1.471440125E-1,9.804461517E0,9.805981047E0
3.085129550E1,-8.741821289E-2,1.428030396E-1,9.802066498E0,9.803496431E0
3.086131650E1,-8.951385498E-2,1.342707825E-1,9.795480194E0,9.796809358E0
3.087133750E1,-8.382568359E-2,1.428030396E-1,9.805209961E0,9.806608070E0
3.088135850E1,-8.666976929E-2,1.465452576E-1,9.801168365E0,9.802647014E0
3.089137950E1,-9.041198730E-2,1.431024170E-1,9.790390778E0,9.791853972E0
3.090140150E1,-9.699829102E-2,1.490899658E-1,9.790839844E0,9.792455327E0
3.091142250E1,-8.322692871E-2,1.396595764E-1,9.799072723E0,9.800421305E0
3.092144413E1,-8.592132568E-2,1.402583313E-1,9.801168365E0,9.802548454E0
3.093146513E1,-9.265731812E-2,1.431024170E-1,9.801018677E0,9.802501251E0
3.094148612E1,-8.846603394E-2,1.454974365E-1,9.799970856E0,9.801450123E0
3.095150712E1,-8.861572266E-2,1.471440125E-1,9.800569611E0,9.802074719E0
3.096152812E1,-9.056167603E-2,1.465452576E-1,9.805509338E0,9.807022500E0
3.097154813E1,-8.457412720E-2,1.445993042E-1,9.797126770E0,9.798558807E0
3.098156912E1,-9.415420532E-2,1.377136230E-1,9.787546692E0,9.788968296E0
3.099159012E1,-8.592132568E-2,1.437011719E-1,9.792935486E0,9.794366643E0
3.100161112E1,-8.921447754E-2,1.428030396E-1,9.801467743E0,9.802913947E0
3.101163212E1,-8.756790161E-2,1.411564636E-1,9.799222412E0,9.800630243E0
3.102165313E1,-9.175918579E-2,1.431024170E-1,9.803114319E0,9.804588130E0
3.103167412E1,-8.711883545E-2,1.351689148E-1,9.799222412E0,9.800541832E0
3.104169512E1,-9.295669556E-2,1.426533508E-1,9.804012451E0,9.805490863E0
3.105171712E1,-9.086105347E-2,1.416055298E-1,9.801018677E0,9.802462699E0
3.106173812E1,-9.131011963E-2,1.510359192E-1,9.801467743E0,9.803056631E0
3.107176012E1,-8.726852417E-2,1.425036621E-1,9.808203735E0,9.809627088E0
3.108178212E1,-9.190887451E-2,1.369651794E-1,9.804910583E0,9.806297887E0
3.109180412E1,-9.295669556E-2,1.432521057E-1,9.805209961E0,9.806696921E0
3.110182512E1,-8.801696777E-2,1.466949463E-1,9.793683929E0,9.795177962E0
3.111184712E1,-8.517288208E-2,1.444496155E-1,9.798174591E0,9.799609453E0
3.112186912E1,-9.520202637E-2,1.540296936E-1,9.802365875E0,9.804038215E0
3.113189012E1,-9.145980835E-2,1.502874756E-1,9.801767120E0,9.803345852E0
3.114191112E1,-8.217910767E-2,1.356179810E-1,9.795480194E0,9.796763643E0
3.115193312E1,-9.011260986E-2,1.368154907E-1,9.804012451E0,9.805381120E0
3.116195512E1,-9.056167603E-2,1.471440125E-1,9.802216187E0,9.803738825E0
3.117197612E1,-9.849517822E-2,1.395098877E-1,9.795330505E0,9.796819077E0
3.118199812E1,-9.699829102E-2,1.426533508E-1,9.797575836E0,9.799094392E0
3.119202012E1,-9.160949707E-2,1.448986816E-1,9.803862762E0,9.805361441E0
3.120204112E1,-1.052311707E-1,1.321751404E-1,9.805509338E0,9.806964732E0
3.121206312E1,-8.951385498E-2,1.437011719E-1,9.789792023E0,9.791255824E0
3.122208512E1,-8.607101440E-2,1.386117554E-1,9.796977081E0,9.798335643E0
3.123210612E1,-9.175918579E-2,1.428030396E-1,9.799970856E0,9.801440773E0
3.124212713E1,-1.020877075E-1,1.422042847E-1,9.802964630E0,9.804527500E0
3.125214813E1,-8.891510010E-2,1.381626892E-1,9.791887665E0,9.793265996E0
3.126217013E1,-8.562194824E-2,1.492396545E-1,9.798923035E0,9.800433472E0
3.127219112E1,-8.981323242E-2,1.423539734E-1,9.796977081E0,9.798422883E0
3.128221212E1,-9.834548950E-2,1.380130005E-1,9.793085175E0,9.794551376E0
3.129223312E1,-9.460327148E-2,1.417552185E-1,9.799372101E0,9.800853937E0
3.130225412E1,-8.262817383E-2,1.426533508E-1,9.796827393E0,9.798214345E0
3.131227513E1,-8.382568359E-2,1.440005493E-1,9.798324280E0,9.799740894E0
3.132229612E1,-8.771759033E-2,1.447489929E-1,9.816436615E0,9.817895623E0
3.133231712E1,-9.729766846E-2,1.392105103E-1,9.801916809E0,9.803388166E0
3.134233812E1,-9.774673462E-2,1.447489929E-1,9.809700623E0,9.811255424E0
3.135235912E1,-8.187973022E-2,1.450483704E-1,9.797276459E0,9.798692225E0
3.136238013E1,-9.295669556E-2,1.392105103E-1,9.795929260E0,9.797359368E0
3.137240212E1,-8.487350464E-2,1.246907043E-1,9.802964630E0,9.804124990E0
3.138242313E1,-8.906478882E-2,1.440005493E-1,9.797725525E0,9.799188444E0
3.139244412E1,-9.131011963E-2,1.465452576E-1,9.795480194E0,9.797001852E0
3.140246512E1,-9.415420532E-2,1.401086426E-1,9.798773346E0,9.800227269E0
3.141248612E1,-9.460327148E-2,1.399589539E-1,9.794731750E0,9.796188460E0
3.142250812E1,-8.472381592E-2,1.447489929E-1,9.796677704E0,9.798113310E0
3.143252912E1,-8.831634521E-2,1.448986816E-1,9.788444824E0,9.789915601E0
3.144255013E1,-8.562194824E-2,1.504371643E-1,9.793833618E0,9.795363158E0
3.145257113E1,-8.846603394E-2,1.453477478E-1,9.800270233E0,9.801747235E0
3.146259112E1,-8.876541138E-2,1.459465027E-1,9.799222412E0,9.800711176E0
3.147261212E1,-9.280700684E-2,1.437011719E-1,9.809550934E0,9.811042386E0
3.148263213E1,-9.011260986E-2,1.360670471E-1,9.814041595E0,9.815398462E0
3.149265413E1,-9.026229858E-2,1.360670471E-1,9.805060272E0,9.806419758E0
3.150267512E1,-8.816665649E-2,1.456471252E-1,9.800569611E0,9.802048313E0
3.151269612E1,-9.011260986E-2,1.387614441E-1,9.799222412E0,9.800619108E0
3.152271712E1,-8.187973022E-2,1.390608215E-1,9.803563385E0,9.804891496E0
3.153273912E1,-8.666976929E-2,1.428030396E-1,9.796977081E0,9.798401109E0
3.154275913E1,-9.624984741E-2,1.308279419E-1,9.797126770E0,9.798472990E0
3.155278012E1,-9.595046997E-2,1.377136230E-1,9.793683929E0,9.795122074E0
3.156280213E1,-8.217910767E-2,1.468446350E-1,9.793833618E0,9.795279153E0
3.157282312E1,-8.681945801E-2,1.480421448E-1,9.802216187E0,9.803718492E0
3.158284412E1,-9.355545044E-2,1.360670471E-1,9.802665253E0,9.804055942E0
3.159286512E1,-9.071136475E-2,1.330732727E-1,9.804311829E0,9.805634476E0
3.160288612E1,-8.592132568E-2,1.393601990E-1,9.796827393E0,9.798195278E0
3.161290713E1,-8.771759033E-2,1.419049072E-1,9.796078949E0,9.797499383E0
3.162292812E1,-8.397537231E-2,1.410067749E-1,9.792785797E0,9.794160936E0
3.163294912E1,-8.786727905E-2,1.426533508E-1,9.793833618E0,9.795266590E0
3.164297112E1,-9.355545044E-2,1.422042847E-1,9.794731750E0,9.796210734E0
3.165299112E1,-9.145980835E-2,1.374142456E-1,9.800270233E0,9.801660278E0
3.166301213E1,-9.804611206E-2,1.365161133E-1,9.792785797E0,9.794228063E0
3.167303313E1,-9.145980835E-2,1.487905884E-1,9.796528015E0,9.798084746E0
3.168305513E1,-9.280700684E-2,1.423539734E-1,9.799372101E0,9.800845441E0
3.169307713E1,-8.921447754E-2,1.323248291E-1,9.793683929E0,9.794984124E0
3.170309812E1,-8.996292114E-2,1.579216003E-1,9.791588287E0,9.793274925E0
3.171311912E1,-9.325607300E-2,1.468446350E-1,9.796228638E0,9.797772990E0
3.172314112E1,-9.250762939E-2,1.414558411E-1,9.789342957E0,9.790801956E0
3.173316212E1,-9.280700684E-2,1.431024170E-1,9.796378326E0,9.797863020E0
3.174318412E1,-8.741821289E-2,1.405577087E-1,9.799222412E0,9.800620302E0
3.175320612E1,-9.131011963E-2,1.462458801E-1,9.800419922E0,9.801936341E0
3.176322612E1,-8.622070312E-2,1.401086426E-1,9.796528015E0,9.797909246E0
3.177324812E1,-9.340576172E-2,1.413061523E-1,9.807455292E0,9.808917951E0
3.178326913E1,-8.876541138E-2,1.429527283E-1,9.803713074E0,9.805157052E0
3.179329013E1,-8.951385498E-2,1.465452576E-1,9.805958405E0,9.807461877E0
3.180331112E1,-9.026229858E-2,1.472937012E-1,9.795779572E0,9.797302697E0
3.181333212E1,-9.101074219E-2,1.425036621E-1,9.802216187E0,9.803674434E0
3.182335312E1,-8.891510010E-2,1.460961914E-1,9.802365875E0,9.803857748E0
3.183337313E1,-9.774673462E-2,1.453477478E-1,9.794731750E0,9.796297793E0
3.184339412E1,-9.939331055E-2,1.393601990E-1,9.805209961E0,9.806703966E0
3.185341612E1,-8.472381592E-2,1.431024170E-1,9.799372101E0,9.800783132E0
3.186343813E1,-9.295669556E-2,1.426533508E-1,9.785151672E0,9.786632934E0
3.187346112E1,-8.577163696E-2,1.519340515E-1,9.796977081E0,9.798530536E0
3.188348312E1,-8.457412720E-2,1.434017944E-1,9.789642334E0,9.791057853E0
3.189350612E1,-8.637039185E-2,1.486408997E-1,9.797725525E0,9.799233614E0
3.190352913E1,-9.175918579E-2,1.432521057E-1,9.795330505E0,9.796807675E0
3.191355212E1,-8.681945801E-2,1.489402771E-1,9.796528015E0,9.798044804E0
3.192357387E1,-9.235794067E-2,1.419049072E-1,9.790989532E0,9.792453371E0
3.193359687E1,-9.190887451E-2,1.395098877E-1,9.798324280E0,9.799748412E0
3.194361887E1,-9.041198730E-2,1.407073975E-1,9.796827393E0,9.798254939E0
3.195364188E1,-9.175918579E-2,1.405577087E-1,9.802665253E0,9.804102319E0
3.196366387E1,-8.891510010E-2,1.395098877E-1,9.798473969E0,9.799870459E0
3.197368587E1,-7.903564453E-2,1.384620667E-1,9.810598755E0,9.811894124E0
3.198370887E1,-8.831634521E-2,1.437011719E-1,9.805808716E0,9.807259269E0
3.199373087E1,-9.056167603E-2,1.492396545E-1,9.801467743E0,9.803022177E0
3.200375287E1,-9.445358276E-2,1.404080200E-1,9.803114319E0,9.804574761E0
3.201377487E1,-9.131011963E-2,1.411564636E-1,9.798923035E0,9.800365061E0
3.202379587E1,-9.385482788E-2,1.463955688E-1,9.799372101E0,9.800914955E0
3.203381787E1,-8.562194824E-2,1.413061523E-1,9.797276459E0,9.798669530E0
3.204383987E1,-8.487350464E-2,1.422042847E-1,9.802216187E0,9.803615034E0
3.205386087E1,-8.397537231E-2,1.472937012E-1,9.799521790E0,9.800988450E0
3.206388287E1,-8.741821289E-2,1.451980591E-1,9.797126770E0,9.798592622E0
3.207390487E1,-9.145980835E-2,1.432521057E-1,9.799970856E0,9.801444528E0
3.208392587E1,-9.086105347E-2,1.501377869E-1,9.800270233E0,9.801841344E0
3.209394787E1,-9.056167603E-2,1.435514832E-1,9.807904358E0,9.809372882E0
3.210396987E1,-9.011260986E-2,1.360670471E-1,9.802216187E0,9.803574689E0
3.211399087E1,-9.026229858E-2,1.432521057E-1,9.802515564E0,9.803977755E0
3.212401387E1,-9.160949707E-2,1.499880981E-1,9.799222412E0,9.800798366E0
3.213403487E1,-8.891510010E-2,1.469943237E-1,9.802216187E0,9.803721507E0
3.214405687E1,-9.340576172E-2,1.499880981E-1,9.803114319E0,9.804706595E0
3.215407887E1,-9.490264893E-2,1.463955688E-1,9.809700623E0,9.811251932E0
3.216410088E1,-8.951385498E-2,1.447489929E-1,9.792486420E0,9.793965248E0
3.217412187E1,-9.026229858E-2,1.371148682E-1,9.798174591E0,9.799549637E0
3.218414287E1,-9.250762939E-2,1.448986816E-1,9.803114319E0,9.804621545E0
3.219416288E1,-9.056167603E-2,1.475930786E-1,9.794881439E0,9.796411973E0
3.220418388E1,-9.610015869E-2,1.389111328E-1,9.803413696E0,9.804868772E0
3.221420588E1,-9.295669556E-2,1.413061523E-1,9.802814941E0,9.804274025E0
3.222422687E1,-9.684860229E-2,1.457968140E-1,9.808952179E0,9.810513708E0
3.223424687E1,-8.936416626E-2,1.437011719E-1,9.794582062E0,9.796043780E0
3.224426787E1,-9.071136475E-2,1.425036621E-1,9.797276459E0,9.798732666E0
3.225428888E1,-9.011260986E-2,1.444496155E-1,9.811197510E0,9.812674587E0
3.226430987E1,-8.532257080E-2,1.416055298E-1,9.808802490E0,9.810195633E0
3.227433087E1,-9.116043091E-2,1.420545959E-1,9.807604980E0,9.809057304E0
